0.000866809	4.144077243
0.00115202	4.907967525
0.001435815	5.760978979
0.00171576	6.582169574
0.001987969	7.377880705
0.002249446	8.21179205
0.002497409	9.058462111
0.002729911	9.854173241
0.00294825	10.65626373
0.00315964	11.4455955
0.003377735	12.24768599
0.003613545	13.03705574
0.003856409	13.80728741
0.004082244	14.53935684
0.00427513	15.29686776
0.004430581	16.02893719
0.00455804	16.74190651
0.004681876	17.42939638
0.004818435	18.12326559
0.004975627	18.81713482
0.00515923	19.47918319
0.005367482	20.12213146
0.005595802	20.78414186
0.005842493	21.41436937
0.006096932	22.04455892
0.00634811	22.66206569
0.006598643	23.26043438
0.006855467	23.85246169
0.007116651	24.43173028
0.007371348	24.98555739
0.007611786	25.55848459
0.007834414	26.10593233
0.008038695	26.60245911
0.008228336	27.1435275
0.008410676	27.67825449
0.008594345	28.21298148
0.00878733	28.71588763
0.00899432	29.22513516
0.009214527	29.7280413
0.009441657	30.17364713
0.009666529	30.62559435
0.009890442	31.10302102
0.010116596	31.56138557
0.01034871	32.01333279
0.010584288	32.42711776
0.010824772	32.89182369
0.011069729	33.29284996
0.011312568	33.71935568
0.011537931	34.12041991
0.011735758	34.54054628
0.011900345	34.9034103
0.012034063	35.2789571
0.012146881	35.64182112
0.012250593	36.00468514
0.012362219	36.32296959
0.012501298	36.66035415
0.012686655	36.99135935
0.012921395	37.30326444
0.013193342	37.63430761
0.013488823	37.95893345
0.013797319	38.24539705
0.014108674	38.52551927
0.014410305	38.77378266
0.014687174	39.04114616
0.014926234	39.29575094
0.015125077	39.50581412
0.015293537	39.72225666
0.015451139	39.97689942
0.015608904	40.2060627
0.015767903	40.41612588
0.015925875	40.64528917
0.016079613	40.87445246
0.016224481	41.0654535
0.016365426	41.25641659
0.016510042	41.42827955
0.016666141	41.61924263
0.016842019	41.79114358
0.017043564	41.91846495
0.017274234	42.05212772
0.017531031	42.20489058
0.017806207	42.36403281
0.018088375	42.51683365
0.018366892	42.64415503
0.018633455	42.78419714
0.018891465	42.91785991
0.019148937	43.02608118
0.019406809	43.16612331
0.019659331	43.28072393
0.019895451	43.38256584
0.020103292	43.50350786
0.02027349	43.59900838
0.020413118	43.68175019
0.020533432	43.77725071
0.020641099	43.85999252
0.020748034	43.95549304
0.020867653	44.06371431
0.021007847	44.14007677
0.021170255	44.23557729
0.021351438	44.28649824
0.021542609	44.36927802
0.021728475	44.42654037
0.021896827	44.47746132
0.022047688	44.50932015
0.022184654	44.54114099
0.022309052	44.57296185
0.022421679	44.59206195
0.022523066	44.61754141
0.022615974	44.64936226
0.022706319	44.65570365
0.022801158	44.70666259
0.022903251	44.72576268
0.023012915	44.72576268
