0.00044358	2.399550045
0.00069305	3.281910748
0.00091658	4.208726489
0.00092153	5.205329835
0.00123582	6.16387755
0.0013278	7.160518765
0.00172884	8.188891943
0.00191021	9.210903583
0.00212828	10.23295309
0.00233505	11.26128841
0.00238461	12.2706527
0.00240011	13.29266435
0.00290838	14.30199077
0.00311936	15.31131721
0.00334419	16.32064363
0.00346796	17.32360852
0.00389592	18.30120298
0.0040633	19.27243591
0.00402894	20.25003037
0.00439199	21.2212633
0.0045407	22.14807904
0.00481686	23.09390367
0.00507864	24.01435787
0.00541439	24.94117362
0.00565057	25.84894261
0.00582329	26.71861809
0.00610909	27.62002555
0.00632528	28.47701582
0.00649798	29.34032977
0.00655097	30.17823542
0.00685161	31.02254048
0.00711164	31.83507571
0.0074015	32.65397248
0.0076125	33.44746096
0.00799014	34.24094943
0.00820497	35.02175269
0.00841905	35.79619442
0.00837991	36.55162725
0.00862759	37.35780094
0.00904799	38.09418703
0.00933493	38.8241737
0.00939991	39.54151304
0.00981896	40.25249083
0.01019556	40.95074553
0.0102501	41.64903811
0.01049217	42.33460761
0.01070562	43.0074919
0.01077041	43.6930614
0.01122217	44.34057526
0.01146114	44.98172758
0.01193208	45.62920357
0.01202732	46.25130914
0.01208861	46.89246146
0.01239269	47.4827972
0.01256307	48.0731708
0.0128063	48.68891482
0.01320937	49.25388013
0.01359478	49.83793006
0.01377391	50.40289537
0.01380933	50.94881392
0.0141893	51.49473248
0.01464387	52.02796583
0.01464664	52.54215242
0.01505299	53.06266267
0.01523306	53.57052559
0.01555061	54.05298022
0.01556058	54.53539698
0.0158767	55.02421314
0.01604654	55.45585118
0.01638021	55.91925905
0.01665147	56.36998172
0.01677451	56.82066651
0.01709593	57.21424891
0.01732752	57.64592482
0.01767599	58.04583089
0.01794281	58.43305175
0.01829277	58.82663416
0.01851959	59.18848459
0.01882785	59.55029716
0.01904781	59.91214759
0.01972322	60.24858973
0.01955394	60.58503187
0.01976803	60.91511249
0.02021596	61.23250787
0.02022495	61.53721805
0.02062358	61.82920515
0.02076922	62.08949815
0.0210201	62.38784678
0.02128227	62.65446346
0.021635	62.92108012
0.02181264	63.15596483
0.02221859	63.40353475
0.02244724	63.59396442
0.02256527	63.72725381
0.02272015	63.82248758
0.02311482	63.88595151
0.02316944	63.96213852
0.02332187	64.08910425
0.02348503	64.11447467
